open_time,open,high,low,close,volume,quote_asset_volume,trades,taker_base,taker_quote,ignore,date
2026-01-28 23:31:49,100917.75638052366,100922.72742394322,100891.21256121839,100917.98700733315,177.36489705201944,1768255.099580957,69,48.50585602302496,404270.8353953655,0,2026-01-28
2026-01-28 23:32:49,100921.44867328723,100920.11149772702,100905.20974702152,100905.75031042364,81.42477297860422,547612.7589350293,23,55.89923534571695,647487.3909810416,0,2026-01-28
2026-01-28 23:33:49,100857.56223359276,100876.37411721726,100831.24262558653,100853.01076201018,84.48151181742972,1418968.0983013315,91,118.973629255378,415128.818070928,0,2026-01-28
2026-01-28 23:34:49,100804.89613685159,100813.60618575699,100780.29882333674,100807.27394718179,106.96055540515532,942577.1791545885,27,33.04147532915218,357669.297004494,0,2026-01-28
2026-01-28 23:35:49,100792.77934639485,100809.68263164407,100775.04901837338,100800.3282217287,65.9302074606218,1211313.702870152,47,42.30609783871977,554845.8319966245,0,2026-01-28
2026-01-28 23:36:49,100819.86472045796,100830.75378836933,100805.13384711456,100826.5728800584,7.349640002426241,506984.1780186754,20,32.14460436174047,179367.1885879148,0,2026-01-28
2026-01-28 23:37:49,100782.0534603646,100804.92403093397,100794.0260569076,100794.16114289606,123.1212546441688,263697.6862416895,62,77.82820466020107,488978.0335356816,0,2026-01-28
2026-01-28 23:38:49,100855.74874013456,100883.65203578855,100850.41848329423,100852.64549885328,35.47529518189795,677464.4443307822,72,35.54729623761928,160266.9634637629,0,2026-01-28
2026-01-28 23:39:49,100760.90299783352,100830.2639469334,100758.44818390337,100784.00038545356,109.039017136417,1360228.6910817737,99,31.092107132930018,737876.2371028473,0,2026-01-28
2026-01-28 23:40:49,100769.93999534321,100789.66899541234,100751.6008627331,100778.42287889132,58.52815544841313,1039133.69119887,54,59.48618442833802,654425.4464297747,0,2026-01-28
2026-01-28 23:41:49,100719.24886408707,100708.84426022612,100693.21817522866,100708.27217694909,174.63964281252555,742810.2124385772,54,31.975123874872143,185627.2801441542,0,2026-01-28
2026-01-28 23:42:49,100709.22447880822,100725.88751511916,100688.44600374119,100709.72862829357,50.838240855329836,1261888.471722005,31,58.50332318201568,600468.0992641925,0,2026-01-28
2026-01-28 23:43:49,100716.69972550456,100722.06893369611,100688.6577784325,100718.04329489416,118.90514666523767,1457487.2523935172,54,45.042521840892,505268.15683462017,0,2026-01-28
2026-01-28 23:44:49,100777.55428747825,100798.10982506792,100755.68143614108,100785.1941653778,144.08309037460293,872451.5438912287,23,18.201787337520354,394148.0602002534,0,2026-01-28
2026-01-28 23:45:49,100825.93836792384,100831.7791245834,100816.07373064317,100817.28628610252,31.937433868473278,1392818.4669047408,11,30.094473689921983,1036073.8743086298,0,2026-01-28
2026-01-28 23:46:49,100757.13774348711,100768.29434755753,100746.97050971634,100767.06269995382,70.77956793314851,2056866.9116524013,20,29.842300497700048,475048.50624280295,0,2026-01-28
2026-01-28 23:47:49,100791.42861688328,100812.3612630176,100762.39598386743,100788.16421545531,11.949497955765594,741245.9051708434,41,77.20774039686785,630480.2480519335,0,2026-01-28
2026-01-28 23:48:49,100847.71804205258,100868.54696100649,100841.11293905202,100849.31197421698,74.95537210241687,780333.0875319416,91,27.641804879190587,463223.5637647104,0,2026-01-28
2026-01-28 23:49:49,100852.89112822311,100855.55161232172,100821.59062648012,100837.15693387215,74.31757222391968,1535621.928952529,50,37.74621370777875,512915.9777009133,0,2026-01-28
2026-01-28 23:50:49,100783.96454467985,100793.2986911514,100775.19501341188,100786.16005089405,114.81944494824752,1670246.5372155686,27,49.31136067434688,597807.1045238796,0,2026-01-28
2026-01-28 23:51:49,100775.84969620711,100772.49504127748,100759.77454302789,100771.82402521068,84.90596069337018,491144.59236739186,99,74.3744882822381,707781.0765088699,0,2026-01-28
2026-01-28 23:52:49,100814.15664556844,100814.84211482207,100778.60789186193,100804.9983660777,156.4942870063492,1383313.7193108578,10,29.76801570720972,541986.3196538724,0,2026-01-28
2026-01-28 23:53:49,100844.43206333506,100861.40219497829,100832.84244920145,100857.37168310456,73.76137211715104,1359524.9682114464,28,63.065482609523805,739708.4376000378,0,2026-01-28
2026-01-28 23:54:49,100925.83319407278,100928.98604205914,100909.72474241529,100923.89372914984,84.52894514575362,372960.25439789484,16,23.46589217566285,305054.72846787283,0,2026-01-28
2026-01-28 23:55:49,100937.18097336024,100964.84598681342,100938.01767579769,100940.8175452952,156.98464421764805,1538818.4500747956,18,10.057855763892398,1044639.4116331616,0,2026-01-28
2026-01-28 23:56:49,101059.65325420424,101055.36593114898,101013.46660109515,101050.00619474595,80.05351217022331,578148.7713297765,93,46.821845339188705,465417.8487472118,0,2026-01-28
2026-01-28 23:57:49,101039.859041386,101037.65330311203,101006.6440567569,101031.01851928387,102.34675719738783,1434042.0456558343,92,17.558858768524907,481016.096476483,0,2026-01-28
2026-01-28 23:58:49,101052.19536690242,101074.11811177775,101023.57815668966,101058.39033413744,95.47188466484972,1222550.850729025,46,87.15142772722153,568983.9708839509,0,2026-01-28
2026-01-28 23:59:49,101025.49159375721,101047.28411208153,100990.89488815745,101017.84882966423,121.28365422236361,1745831.2258454026,38,65.35554488070566,299553.96201837866,0,2026-01-28
2026-01-29 00:00:49,101019.66070433431,101056.60157755819,101005.31646575019,101017.30050101204,163.32734566782753,413092.4728150404,41,23.846498407824985,346439.2424038019,0,2026-01-29
2026-01-29 00:01:49,101008.1419397847,101051.47016010716,100996.78691678072,101014.65688510412,14.103718368181688,923308.7277915546,18,76.7081632756119,618326.4701974522,0,2026-01-29
2026-01-29 00:02:49,100956.97928913536,100964.11579387316,100923.38113719471,100958.33690370606,96.0014508835018,404516.2957612127,45,29.156407725413448,533338.8422707195,0,2026-01-29
2026-01-29 00:03:49,101061.92606132198,101065.06756492038,101034.95522390568,101063.6690346344,82.55655807633013,1425277.6011133634,51,27.80073224094274,272951.46770266246,0,2026-01-29
2026-01-29 00:04:49,101075.72802986312,101056.45510431824,101049.3992319992,101055.93928912916,168.94094137747675,805504.5557660711,89,97.43271795641391,441413.57718621014,0,2026-01-29
2026-01-29 00:05:49,101118.47636665934,101143.99118900343,101113.13919050376,101125.43858996463,66.57957764421008,1320187.9118605554,79,65.35955469748242,595741.1721419177,0,2026-01-29
2026-01-29 00:06:49,101077.04518182365,101082.41095635021,101055.01755613626,101073.62401080223,201.89953538870537,264349.92301200517,64,3.318033312243493,1112045.733426815,0,2026-01-29
2026-01-29 00:07:49,100970.48478335723,100983.02858497186,100968.22539710767,100974.39630733231,144.80882392057504,594457.8047455074,95,54.910405838603964,387091.4042276607,0,2026-01-29
2026-01-29 00:08:49,100927.27492083747,100961.78682414949,100926.90333987102,100937.15262173254,61.83371077624397,814343.0572031313,18,61.75283888058652,578917.2480596852,0,2026-01-29
2026-01-29 00:09:49,100977.47944450783,100991.84714888252,100978.21458126685,100984.83429303979,118.76251178282779,1421076.2127735876,38,29.72712650489357,487684.86093892675,0,2026-01-29
2026-01-29 00:10:49,100974.57024326347,100973.09632293832,100946.11446707888,100964.38332466058,86.90459401770254,2001748.0293722409,49,63.31773880250442,661828.4572020586,0,2026-01-29
2026-01-29 00:11:49,100944.89432175684,100933.77444698867,100922.11360623642,100933.70277763475,144.43059944802025,1423096.258388487,19,86.37024128147394,408252.6430937191,0,2026-01-29
2026-01-29 00:12:49,100878.38427374017,100902.44914859968,100877.06621782029,100885.81906665443,57.24121566313996,64723.071888443315,60,34.15655939333268,391108.5703242641,0,2026-01-29
2026-01-29 00:13:49,100873.18290394619,100886.97183601861,100837.19710529452,100866.73599222596,111.82256672237706,811824.5966134293,60,43.57333365904128,679027.0227757834,0,2026-01-29
2026-01-29 00:14:49,100900.91301003488,100907.93671023278,100886.51754870222,100892.95336162564,67.91736584777107,1487061.299803156,47,69.88581717926455,26165.46345949761,0,2026-01-29
2026-01-29 00:15:49,100921.33637191275,100930.86112103112,100884.43647270989,100922.23008266487,187.14652707877013,1173446.743247991,80,64.77605433678879,274277.8444917665,0,2026-01-29
2026-01-29 00:16:49,100913.4982708269,100908.56517562868,100875.43543542075,100908.0400908954,69.89973075637718,965905.8042240558,35,20.231461795240385,869894.9321903463,0,2026-01-29
2026-01-29 00:17:49,100839.70831876807,100861.44109746984,100830.8483698916,100857.90420522823,89.8274035118,920664.5067888224,16,95.2631513249897,41830.0609644287,0,2026-01-29
2026-01-29 00:18:49,100779.68502911765,100802.94406223664,100756.60637838265,100779.47593949197,125.67850427056203,1722739.5868557494,13,48.50358304656591,429937.09229697287,0,2026-01-29
2026-01-29 00:19:49,100836.303532675,100847.3159838412,100807.16348471372,100833.89619922976,84.8096343061842,1080108.4118546066,18,46.23680179929845,35732.69605415,0,2026-01-29
2026-01-29 00:20:49,100690.63611840068,100707.19633105902,100678.65883453855,100692.66613051976,51.164072841289254,1154925.6530919268,40,102.31535192312853,240587.5288525396,0,2026-01-29
2026-01-29 00:21:49,100734.70519600125,100726.62219789588,100694.27997580153,100711.86328116649,32.29669307159321,1561642.1445188287,37,34.93503170282951,215316.12034829723,0,2026-01-29
2026-01-29 00:22:49,100641.01192993233,100654.72550190995,100630.04719604297,100651.38848241512,137.59593760962295,1617038.9182406878,81,69.28813938894443,109468.21291266702,0,2026-01-29
2026-01-29 00:23:49,100655.26014639263,100686.55509881998,100615.49689499215,100660.95256004149,82.83815113658414,1395668.451145663,22,34.77607766148618,815280.9914502702,0,2026-01-29
2026-01-29 00:24:49,100528.37937068402,100530.16813210989,100518.60138070234,100527.13777995248,120.49049512125602,63608.457725406275,55,60.950757685297305,332330.85731967783,0,2026-01-29
2026-01-29 00:25:49,100492.6977163703,100503.3515227041,100472.95873140586,100486.44707417037,122.10605154102595,1028981.2302958795,36,82.88897655102869,815838.5591679886,0,2026-01-29
2026-01-29 00:26:49,100556.74927071929,100584.888358104,100533.28099381216,100558.44774797672,110.21997934672537,742871.3291570318,35,43.55297691271864,395898.5434490569,0,2026-01-29
2026-01-29 00:27:49,100532.67162468442,100556.37421794943,100535.8578858323,100537.90671547054,32.092372275398844,1595642.091499158,35,16.024755623812645,491903.84262831334,0,2026-01-29
2026-01-29 00:28:49,100535.17197658103,100553.12562265575,100525.95715377426,100532.98783771945,169.06011940895797,1724757.0999845439,48,50.789065737566496,256929.97372198253,0,2026-01-29
2026-01-29 00:29:49,100592.40008250091,100588.97882809692,100586.44171954977,100588.09323443966,130.1502196279383,1423608.3260082994,65,52.060530617979644,289646.46094305185,0,2026-01-29
2026-01-29 00:30:49,100599.31030708287,100611.15576626679,100582.3788117569,100607.5101943139,143.39773834419373,398923.343049078,63,44.24711517472985,458870.57980541664,0,2026-01-29
2026-01-29 00:31:49,100676.29496473876,100680.2357961018,100667.40174401786,100672.32534658822,60.23218721959776,977206.6954049224,10,28.318399042326618,596108.8593372973,0,2026-01-29
2026-01-29 00:32:49,100682.02042776515,100675.85355272131,100644.8917760365,100669.43436084631,116.99507058612,648665.3960733484,78,25.680993956126912,535458.6343623739,0,2026-01-29
2026-01-29 00:33:49,100689.67644496002,100695.005095369,100643.0443183717,100670.90324961745,133.93897132111394,976171.4567854891,79,101.5106256689142,747885.5646197157,0,2026-01-29
2026-01-29 00:34:49,100603.46412029122,100615.9160710675,100587.41999603767,100603.42815309505,28.465950051576485,820221.5509598968,93,17.00630392454078,492455.5501838163,0,2026-01-29
2026-01-29 00:35:49,100628.24771017948,100612.69833751311,100588.59130083362,100609.8063011015,112.58026416404411,1179025.5477145978,41,52.24617259680495,495853.27437482827,0,2026-01-29
2026-01-29 00:36:49,100580.62616775918,100592.66969976136,100571.01415693793,100580.71767723636,46.20445071386746,709142.4097478924,26,36.761285798259266,88811.0583356613,0,2026-01-29
2026-01-29 00:37:49,100604.38441912385,100634.01384496054,100594.02616140703,100616.96761372473,75.14166714325034,1473057.1207393804,14,30.742910162604254,807150.7738508999,0,2026-01-29
2026-01-29 00:38:49,100620.2711456631,100654.20958862224,100592.73110971086,100620.80134664314,148.80600835977816,986115.2688805399,34,29.80245230373817,95915.05131840735,0,2026-01-29
2026-01-29 00:39:49,100593.25803753122,100603.91336235395,100595.37222654611,100597.59572358805,152.78677919098982,954008.6866896987,31,84.39199348419058,747326.6051587001,0,2026-01-29
2026-01-29 00:40:49,100673.91611151486,100700.16987716075,100646.72194954024,100682.00078798954,165.7157109025291,868064.4234005039,39,43.25258651402788,458826.03026241314,0,2026-01-29
2026-01-29 00:41:49,100735.56903946257,100739.58654914897,100727.98490818213,100736.90961595591,97.43085701431843,1163551.4416559127,49,57.150149128656345,489939.34455459233,0,2026-01-29
2026-01-29 00:42:49,100783.9388452412,100781.69037906734,100767.09446993133,100776.760590358,96.36358497777272,265532.0971589233,66,24.167321217482108,134209.98977305373,0,2026-01-29
2026-01-29 00:43:49,100716.27596839113,100752.0154592311,100719.25544926182,100735.04956551705,121.10731751221184,247402.4253662416,27,63.20060003447868,418391.6870237619,0,2026-01-29
2026-01-29 00:44:49,100646.34193041694,100665.84165445258,100638.36574247148,100658.62264715569,170.29570883087672,1451012.0481541655,37,49.265217305345146,460405.6866304728,0,2026-01-29
2026-01-29 00:45:49,100651.0732046105,100662.03860379886,100612.24425014728,100643.51574208938,77.92514271329429,1521404.9088630078,89,23.877027532328288,226255.54184807744,0,2026-01-29
2026-01-29 00:46:49,100593.4795535666,100599.52241395164,100576.72592281713,100586.26912647512,7.625152977709092,1798345.187915788,84,58.783065540704065,271485.9579111495,0,2026-01-29
2026-01-29 00:47:49,100486.70190691265,100522.02393255077,100481.91142813039,100502.2747728508,108.92574283111297,610142.8646258146,66,43.57386533367048,492054.70426779124,0,2026-01-29
2026-01-29 00:48:49,100555.70058325918,100546.52343132727,100506.36887908091,100533.17012872145,184.01177281586703,604035.1068841736,53,25.54108624972432,924889.5943124865,0,2026-01-29
2026-01-29 00:49:49,100523.17586050314,100559.64414097204,100513.45751317617,100529.07338413718,174.20638553209915,996213.1364118961,30,40.69757930238469,350898.08874751104,0,2026-01-29
2026-01-29 00:50:49,100530.60185150245,100527.62856858036,100496.83088029512,100515.10896762871,114.4476379897088,452975.6928168633,68,60.14144318393262,328156.14323782234,0,2026-01-29
2026-01-29 00:51:49,100493.91350589198,100528.77439791366,100482.66683251955,100484.56132802667,181.46553907348937,902065.8049457456,87,58.565494230288564,709995.6363751212,0,2026-01-29
2026-01-29 00:52:49,100429.51900197346,100438.07694252404,100408.8323954218,100429.60264102666,86.92669514533814,340508.2229318671,55,24.70517107315408,817103.4866288715,0,2026-01-29
2026-01-29 00:53:49,100466.61082099956,100473.8905532013,100453.93229450844,100469.4414775883,114.08729410020814,633584.8808738764,17,75.70525983682595,690918.28061236,0,2026-01-29
2026-01-29 00:54:49,100465.67749586524,100484.23553057511,100451.79476903158,100463.4974253579,132.77481331244775,1027624.0017941574,38,80.3943074241332,624904.3293524241,0,2026-01-29
2026-01-29 00:55:49,100497.3598435104,100523.41045871962,100496.52782387254,100501.22809908606,157.617412272376,863611.6216309934,44,37.46223807259382,490565.1424319841,0,2026-01-29
2026-01-29 00:56:49,100549.62690823882,100569.11605546156,100530.75973399456,100535.58876204964,49.412091074588446,473141.41871964047,80,8.765326512921703,617090.6904505624,0,2026-01-29
2026-01-29 00:57:49,100633.26299064196,100645.17800517447,100630.33702521087,100637.66592045831,89.01742842507302,857966.5523191381,77,49.85876001287657,196925.7415162369,0,2026-01-29
2026-01-29 00:58:49,100690.35174270502,100704.65805502719,100659.40381533359,100689.31912989868,95.09052525928196,303130.7469479657,46,73.04922948404304,52159.481456171954,0,2026-01-29
2026-01-29 00:59:49,100782.18755049158,100792.1852452089,100771.79792112423,100787.91123038897,164.91125560406005,1624111.275635352,31,49.663127040408014,422353.819736499,0,2026-01-29
2026-01-29 01:00:49,100818.74042198306,100833.28301015926,100832.0436143883,100832.72884807877,102.65393166705333,1544256.7904986446,95,86.20215411942532,58128.508408894995,0,2026-01-29
2026-01-29 01:01:49,100827.99726457645,100831.66064217166,100814.94561101357,100819.91303487582,195.85754733854918,1350313.5806138024,25,62.785615735951524,393793.605922645,0,2026-01-29
2026-01-29 01:02:49,100915.51147836291,100928.70274534095,100899.60279603419,100905.83672296364,88.77690470414504,1097976.6262802223,19,70.52476384597523,748676.9481937417,0,2026-01-29
2026-01-29 01:03:49,100862.5718928238,100860.47089845463,100834.49333995099,100857.53690432303,74.17302067369957,468889.7642401373,95,39.7463403057792,616948.7445431204,0,2026-01-29
2026-01-29 01:04:49,100848.61717561458,100844.13542958284,100800.12980875233,100824.734610696,46.22450250637618,358698.3511678204,72,78.38354952189052,875997.5650356055,0,2026-01-29
2026-01-29 01:05:49,100852.05991715052,100868.88538998744,100837.18827508486,100850.89737439106,57.524427662883184,1878929.1566772172,64,61.02628614056776,110093.99713435007,0,2026-01-29
